BuildingNumber_original;BuildingNumber;City;CompetentAuthorityName;CountryName;FacilityID;FacilityName;MainActivityIndicator;MainIAActivityCode;MainIAActivityName;MainIASectorName;MainIASubActivityName;NationalID;PostalCode;ReportingYear;StreetName;Lat;Long;Number of Records;url_1;address_full;url_1_full_csv;Unnamed: 22;addresseid;matrikelnr;ejerlavkode;komkode;ESREjdNr;registreretareal_plot
1;1;Give;Miljøstyrelsen;Denmark;10357;THOMAS KNUDSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6008;7323;2011;Enkelundvej;55,89013338;9,282870441;1;https://dawa.aws.dk/adresser?q=;Enkelundvej 1, 7323 Give;https://dawa.aws.dk/adresser?q=Enkelundvej 1, 7323 Give;https://dawa.aws.dk/adresser?q=Enkelundvej 1, 7323 Give;0a3f50ba-fcc6-32b8-e044-0003ba298018;1i;1121453;0630;34155;391060
1;1;Give;Miljøstyrelsen;Denmark;10357;THOMAS KNUDSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6008;7323;2012;Enkelundvej;55,89013338;9,282870441;1;https://dawa.aws.dk/adresser?q=;Enkelundvej 1, 7323 Give;https://dawa.aws.dk/adresser?q=Enkelundvej 1, 7323 Give;https://dawa.aws.dk/adresser?q=Enkelundvej 1, 7323 Give;0a3f50ba-fcc6-32b8-e044-0003ba298018;1i;1121453;0630;34155;391060
1;2;Gram;Miljøstyrelsen;Denmark;189616;Jens Nielsen;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6605;6510;2008;Nørremarksvej;55,26625966;9,078638148;1;https://dawa.aws.dk/adresser?q=;Nørremarksvej 2, 6510 Gram;https://dawa.aws.dk/adresser?q=Nørremarksvej 2, 6510 Gram;https://dawa.aws.dk/adresser?q=Nørremarksvej 2, 6510 Gram;d17860d0-fd42-485e-89c0-0620d037ce4e;539;1430153;0510;580;156750
1;2;Gram;Miljøstyrelsen;Denmark;189616;GÅRDEJER                          JENS WRAA NIELSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6605;6510;2010;Nørremarksvej;55,271573;9,081125;1;https://dawa.aws.dk/adresser?q=;Nørremarksvej 2, 6510 Gram;https://dawa.aws.dk/adresser?q=Nørremarksvej 2, 6510 Gram;https://dawa.aws.dk/adresser?q=Nørremarksvej 2, 6510 Gram;d17860d0-fd42-485e-89c0-0620d037ce4e;539;1430153;0510;580;156750
1;2;Gram;Miljøstyrelsen;Denmark;189616;GÅRDEJER                          JENS WRAA NIELSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6605;6510;2011;Nørremarksvej;55,271573;9,081125;1;https://dawa.aws.dk/adresser?q=;Nørremarksvej 2, 6510 Gram;https://dawa.aws.dk/adresser?q=Nørremarksvej 2, 6510 Gram;https://dawa.aws.dk/adresser?q=Nørremarksvej 2, 6510 Gram;d17860d0-fd42-485e-89c0-0620d037ce4e;539;1430153;0510;580;156750
1;1;Haslev;Miljøstyrelsen;Denmark;237723;Peter Kiær Svineproduktion Aps;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9846;4690;2014;Storgårdsvej;55,38230877;11,96842135;1;https://dawa.aws.dk/adresser?q=;Storgårdsvej 1, 4690 Haslev;https://dawa.aws.dk/adresser?q=Storgårdsvej 1, 4690 Haslev;https://dawa.aws.dk/adresser?q=Storgårdsvej 1, 4690 Haslev;0a3f50ad-1e3d-32b8-e044-0003ba298018;1a;211661;0320;2675;1249382
1;1;Havndal;Miljøstyrelsen;Denmark;158266;Niels Åge Virenfeldt Nørager;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8393;8970;2009;Bruuns Plantage vej;56,66469888;10,27915712;1;https://dawa.aws.dk/adresser?q=;Bruns Plantagevej 1, 8970 Havndal;https://dawa.aws.dk/adresser?q=Bruns Plantagevej 1, 8970 Havndal;https://dawa.aws.dk/adresser?q=Bruns Plantagevej 1, 8970 Havndal;0a3f50c0-48d5-32b8-e044-0003ba298018;3i;880952;0730;37191;70592
1;1;Havndal;Miljøstyrelsen;Denmark;158266;Niels Åge Virenfeldt Nørager;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8393;8970;2010;Bruuns Plantage vej;56,66469888;10,27915712;1;https://dawa.aws.dk/adresser?q=;Bruns Plantagevej 1, 8970 Havndal;https://dawa.aws.dk/adresser?q=Bruns Plantagevej 1, 8970 Havndal;https://dawa.aws.dk/adresser?q=Bruns Plantagevej 1, 8970 Havndal;0a3f50c0-48d5-32b8-e044-0003ba298018;3i;880952;0730;37191;70592
1;1;Havndal;miljøstyrelsen;Denmark;158266;Niels Åge Virenfeldt Nørager;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;8393;8970;2017;Bruuns Plantage vej;56,66469887;10,27915712;1;https://dawa.aws.dk/adresser?q=;Bruns Plantagevej 1, 8970 Havndal;https://dawa.aws.dk/adresser?q=Bruns Plantagevej 1, 8970 Havndal;https://dawa.aws.dk/adresser?q=Bruns Plantagevej 1, 8970 Havndal;0a3f50c0-48d5-32b8-e044-0003ba298018;3i;880952;0730;37191;70592
1;1;Hurup Thy;Miljøstyrelsen;Denmark;123913;Brunshøjgaard I/SvED  Ole og Kristian Kappel;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9595;7760;2008;Burhøjgårdvej;56,70450166;8,495232778;1;https://dawa.aws.dk/adresser?q=;Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;0a3f50c5-e801-32b8-e044-0003ba298018;13a;720251;0787;177906;38299
1;1;Hurup Thy;Miljøstyrelsen;Denmark;189610;Brunshøjgaard I/S ved Ole og Kristian Kappel;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9593;7760;2009;Burhøjgårdvej;56,70450166;8,495232778;1;https://dawa.aws.dk/adresser?q=;Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;0a3f50c5-e801-32b8-e044-0003ba298018;13a;720251;0787;177906;38299
1;1;Hurup Thy;Miljøstyrelsen;Denmark;189610;Brunshøjgaard I/S ved Ole og Kristian Kappel;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9593;7760;2010;Burhøjgårdvej;56,70450166;8,495232778;1;https://dawa.aws.dk/adresser?q=;Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;0a3f50c5-e801-32b8-e044-0003ba298018;13a;720251;0787;177906;38299
1;1;Hurup Thy;Miljøstyrelsen;Denmark;189610;Brunshøjgaard I/S ved Ole og Kristian Kappel;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9593;7760;2011;Burhøjgårdvej;56,70450165;8,495232778;1;https://dawa.aws.dk/adresser?q=;Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;0a3f50c5-e801-32b8-e044-0003ba298018;13a;720251;0787;177906;38299
1;1;Hurup Thy;Miljøstyrelsen;Denmark;189610;Brunshøjgaard I/S ved Ole og Kristian Kappel;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9593;7760;2012;Burhøjgårdvej;56,70450165;8,495232778;1;https://dawa.aws.dk/adresser?q=;Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;0a3f50c5-e801-32b8-e044-0003ba298018;13a;720251;0787;177906;38299
1;1;Jelling;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;237653;Kiddegård I/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2007;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;0a3f50bb-ad2d-32b8-e044-0003ba298018;1t;1130457;0630;7249;128461
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2009;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;0a3f50bb-ad2d-32b8-e044-0003ba298018;1t;1130457;0630;7249;128461
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2010;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;0a3f50bb-ad2d-32b8-e044-0003ba298018;1t;1130457;0630;7249;128461
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2011;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;0a3f50bb-ad2d-32b8-e044-0003ba298018;1t;1130457;0630;7249;128461
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2012;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;0a3f50bb-ad2d-32b8-e044-0003ba298018;1t;1130457;0630;7249;128461
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2013;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;0a3f50bb-ad2d-32b8-e044-0003ba298018;1t;1130457;0630;7249;128461
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2014;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;0a3f50bb-ad2d-32b8-e044-0003ba298018;1t;1130457;0630;7249;128461
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2015;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;0a3f50bb-ad2d-32b8-e044-0003ba298018;1t;1130457;0630;7249;128461
1;1;Jelling;miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2017;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;0a3f50bb-ad2d-32b8-e044-0003ba298018;1t;1130457;0630;7249;128461
1;1;Løgumkloster;Miljøstyrelsen;Denmark;293378;Lund I/S;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7438;6240;2015;Heiselvej;55,05192326;9,110556503;1;https://dawa.aws.dk/adresser?q=;Heiselvej 1, 6240 Løgumkloster;https://dawa.aws.dk/adresser?q=Heiselvej 1, 6240 Løgumkloster;https://dawa.aws.dk/adresser?q=Heiselvej 1, 6240 Løgumkloster;0a3f50b7-0278-32b8-e044-0003ba298018;12;1510152;0550;4355;100671
1;1;Møldrup;Miljøstyrelsen;Denmark;175138;VILLY ENGSKOV JENSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7310;9632;2010;Hørup Møllevej;56,60292238;9,466860132;1;https://dawa.aws.dk/adresser?q=;Hørup Møllevej 1, 9632 Møldrup;https://dawa.aws.dk/adresser?q=Hørup Møllevej 1, 9632 Møldrup;https://dawa.aws.dk/adresser?q=Hørup Møllevej 1, 9632 Møldrup;0a3f50c5-6dc7-32b8-e044-0003ba298018;3k;760152;0791;213250;8114
1;1;Møldrup;Miljøstyrelsen;Denmark;175138;VILLY ENGSKOV JENSEN;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7310;9632;2011;Hørup Møllevej;56,60292238;9,466860132;1;https://dawa.aws.dk/adresser?q=;Hørup Møllevej 1, 9632 Møldrup;https://dawa.aws.dk/adresser?q=Hørup Møllevej 1, 9632 Møldrup;https://dawa.aws.dk/adresser?q=Hørup Møllevej 1, 9632 Møldrup;0a3f50c5-6dc7-32b8-e044-0003ba298018;3k;760152;0791;213250;8114
1;1;Nakskov;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;6208;Nordic Sugar Nakskov;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2007;Tietgensvej;54,83041778;11,14835096;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2008;Tietgensvej;54,83041778;11,14835096;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov A/S;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2009;Tietgensvej;54,83041778;11,14835096;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2010;Tietgensvej;54,83041778;11,14835096;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2011;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2012;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2013;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2014;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2015;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2016;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nakskov;miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;True;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2017;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;a4f9e2d3-fb04-4304-85b9-56410fb49a0b;779a;2002851;0360;14424;100012
1;1;Nykøbing F;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;189559;Orupgaard Fjerkræfarm;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4626;4800;2007;Egeparken;54,76118844;11,95094341;1;https://dawa.aws.dk/adresser?q=;Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;40eb1f85-98e3-4581-e044-0003ba298018;2f;520854;0376;30085;258543
1;1;Nykøbing F;Miljøstyrelsen;Denmark;189559;Orupgaard Fjerkræfarm;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4626;4800;2009;Egeparken;54,76118844;11,95094341;1;https://dawa.aws.dk/adresser?q=;Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;40eb1f85-98e3-4581-e044-0003ba298018;2f;520854;0376;30085;258543
1;1;Nykøbing F;Miljøstyrelsen;Denmark;189559;Orupgaard Fjerkræfarm;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4626;4800;2010;Egeparken;54,76118844;11,95094341;1;https://dawa.aws.dk/adresser?q=;Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;40eb1f85-98e3-4581-e044-0003ba298018;2f;520854;0376;30085;258543
1;1;Nykøbing F;Miljøstyrelsen;Denmark;189559;Orupgaard Fjerkræfarm;True;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4626;4800;2012;Egeparken;54,76118844;11,95094341;1;https://dawa.aws.dk/adresser?q=;Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;40eb1f85-98e3-4581-e044-0003ba298018;2f;520854;0376;30085;258543
