BuildingNumber_original;BuildingNumber;City;CompetentAuthorityName;CountryName;FacilityID;FacilityName;MainActivityIndicator;MainIAActivityCode;MainIAActivityName;MainIASectorName;MainIASubActivityName;NationalID;PostalCode;ReportingYear;StreetName;Lat;Long;Number of Records;url_1;address_full;url_1_full_csv;
1;1;Hurup Thy;Miljøstyrelsen;Denmark;123913;Brunshøjgaard I/SvED  Ole og Kristian Kappel;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9595;7760;2008;Burhøjgårdvej;56,70450166;8,495232778;1;https://dawa.aws.dk/adresser?q=;Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy
1;1;Hurup Thy;Miljøstyrelsen;Denmark;189610;Brunshøjgaard I/S ved Ole og Kristian Kappel;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9593;7760;2009;Burhøjgårdvej;56,70450166;8,495232778;1;https://dawa.aws.dk/adresser?q=;Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy
1;1;Hurup Thy;Miljøstyrelsen;Denmark;189610;Brunshøjgaard I/S ved Ole og Kristian Kappel;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9593;7760;2010;Burhøjgårdvej;56,70450166;8,495232778;1;https://dawa.aws.dk/adresser?q=;Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy
1;1;Hurup Thy;Miljøstyrelsen;Denmark;189610;Brunshøjgaard I/S ved Ole og Kristian Kappel;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9593;7760;2011;Burhøjgårdvej;56,70450165;8,495232778;1;https://dawa.aws.dk/adresser?q=;Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy
1;1;Hurup Thy;Miljøstyrelsen;Denmark;189610;Brunshøjgaard I/S ved Ole og Kristian Kappel;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9593;7760;2012;Burhøjgårdvej;56,70450165;8,495232778;1;https://dawa.aws.dk/adresser?q=;Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy;https://dawa.aws.dk/adresser?q=Burhøjgårdvej 1, 7760 Hurup Thy
1;1;Jelling;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;237653;Kiddegård I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2007;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2009;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2010;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2011;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2012;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2013;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2014;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling
1;1;Jelling;Miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2015;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling
1;1;Jelling;miljøstyrelsen;Denmark;237653;Henrik Hauge Mols;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7487;7300;2017;Kiddegårdsvej;55,75882398;9,364414325;1;https://dawa.aws.dk/adresser?q=;Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling;https://dawa.aws.dk/adresser?q=Kiddegårdsvej 1, 7300 Jelling
1;1;Løgumkloster;Miljøstyrelsen;Denmark;293378;Lund I/S;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7438;6240;2015;Heiselvej;55,05192326;9,110556503;1;https://dawa.aws.dk/adresser?q=;Heiselvej 1, 6240 Løgumkloster;https://dawa.aws.dk/adresser?q=Heiselvej 1, 6240 Løgumkloster;https://dawa.aws.dk/adresser?q=Heiselvej 1, 6240 Løgumkloster
1;1;Møldrup;Miljøstyrelsen;Denmark;175138;VILLY ENGSKOV JENSEN;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7310;9632;2010;Hørup Møllevej;56,60292238;9,466860132;1;https://dawa.aws.dk/adresser?q=;Hørup Møllevej 1, 9632 Møldrup;https://dawa.aws.dk/adresser?q=Hørup Møllevej 1, 9632 Møldrup;https://dawa.aws.dk/adresser?q=Hørup Møllevej 1, 9632 Møldrup
1;1;Møldrup;Miljøstyrelsen;Denmark;175138;VILLY ENGSKOV JENSEN;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;7310;9632;2011;Hørup Møllevej;56,60292238;9,466860132;1;https://dawa.aws.dk/adresser?q=;Hørup Møllevej 1, 9632 Møldrup;https://dawa.aws.dk/adresser?q=Hørup Møllevej 1, 9632 Møldrup;https://dawa.aws.dk/adresser?q=Hørup Møllevej 1, 9632 Møldrup
1;1;Nakskov;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;6208;Nordic Sugar Nakskov;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2007;Tietgensvej;54,83041778;11,14835096;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2008;Tietgensvej;54,83041778;11,14835096;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov A/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2009;Tietgensvej;54,83041778;11,14835096;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2010;Tietgensvej;54,83041778;11,14835096;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2011;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2012;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2013;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2014;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2015;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nakskov;Miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2016;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nakskov;miljøstyrelsen;Denmark;6208;Nordic Sugar Nakskov;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1195;4900;2017;Tietgensvej;54,82052963;11,11511978;1;https://dawa.aws.dk/adresser?q=;Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov;https://dawa.aws.dk/adresser?q=Tietgensvej 1, 4900 Nakskov
1;1;Nykøbing F;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;189559;Orupgaard Fjerkræfarm;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4626;4800;2007;Egeparken;54,76118844;11,95094341;1;https://dawa.aws.dk/adresser?q=;Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F
1;1;Nykøbing F;Miljøstyrelsen;Denmark;189559;Orupgaard Fjerkræfarm;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4626;4800;2009;Egeparken;54,76118844;11,95094341;1;https://dawa.aws.dk/adresser?q=;Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F
1;1;Nykøbing F;Miljøstyrelsen;Denmark;189559;Orupgaard Fjerkræfarm;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4626;4800;2010;Egeparken;54,76118844;11,95094341;1;https://dawa.aws.dk/adresser?q=;Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F
1;1;Nykøbing F;Miljøstyrelsen;Denmark;189559;Orupgaard Fjerkræfarm;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;4626;4800;2012;Egeparken;54,76118844;11,95094341;1;https://dawa.aws.dk/adresser?q=;Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Egeparken 1, 4800 Nykøbing F
1;1;Nykøbing F;Miljøstyrelsen;Denmark;237708;Thomas Højgaard;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9816;4800;2013;Orupgård;54,76118693;11,95100549;1;https://dawa.aws.dk/adresser?q=;Orupgård 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Orupgård 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Orupgård 1, 4800 Nykøbing F
1;1;Nykøbing F;Miljøstyrelsen;Denmark;237708;Thomas Højgaard;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9816;4800;2014;Orupgård;54,76118693;11,95100549;1;https://dawa.aws.dk/adresser?q=;Orupgård 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Orupgård 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Orupgård 1, 4800 Nykøbing F
1;1;Nykøbing F;Miljøstyrelsen;Denmark;237708;Thomas Højgaard;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9816;4800;2015;Orupgård;54,76118693;11,95100549;1;https://dawa.aws.dk/adresser?q=;Orupgård 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Orupgård 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Orupgård 1, 4800 Nykøbing F
1;1;Nykøbing F;Miljøstyrelsen;Denmark;237708;Thomas Højgaard;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9816;4800;2016;Orupgård;54,76118693;11,95100549;1;https://dawa.aws.dk/adresser?q=;Orupgård 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Orupgård 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Orupgård 1, 4800 Nykøbing F
1;1;Nykøbing F;miljøstyrelsen;Denmark;237708;Thomas Højgaard;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9816;4800;2017;Orupgård;54,76118693;11,95100549;1;https://dawa.aws.dk/adresser?q=;Orupgård 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Orupgård 1, 4800 Nykøbing F;https://dawa.aws.dk/adresser?q=Orupgård 1, 4800 Nykøbing F
1;1;Ringkøbing;Miljøstyrelsen;Denmark;175058;NIELS JØRGEN PEDERSEN;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6609;6950;2009;Attenagrevej;56,12093334;8,41202309;1;https://dawa.aws.dk/adresser?q=;Attenagrevej 1, 6950 Ringkøbing;https://dawa.aws.dk/adresser?q=Attenagrevej 1, 6950 Ringkøbing;https://dawa.aws.dk/adresser?q=Attenagrevej 1, 6950 Ringkøbing
1;1;Ringkøbing;Miljøstyrelsen;Denmark;175058;NIELS JØRGEN PEDERSEN;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6609;6950;2010;Attenagrevej;56,12093334;8,41202309;1;https://dawa.aws.dk/adresser?q=;Attenagrevej 1, 6950 Ringkøbing;https://dawa.aws.dk/adresser?q=Attenagrevej 1, 6950 Ringkøbing;https://dawa.aws.dk/adresser?q=Attenagrevej 1, 6950 Ringkøbing
1;1;Ringkøbing;Miljøstyrelsen;Denmark;175058;NIELS JØRGEN PEDERSEN;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;6609;6950;2011;Attenagrevej;56,12093334;8,41202309;1;https://dawa.aws.dk/adresser?q=;Attenagrevej 1, 6950 Ringkøbing;https://dawa.aws.dk/adresser?q=Attenagrevej 1, 6950 Ringkøbing;https://dawa.aws.dk/adresser?q=Attenagrevej 1, 6950 Ringkøbing
1;1;Rønne;miljøstyrelsen;Denmark;299987;Vellensbygård Torben Sonne;TRUE;7.(a);Installations for the intensive rearing of poultry or pigs;Intensive livestock production and aquaculture;;9094;3700;2017;Vellensbyvejen;55,07004546;14,78512003;1;https://dawa.aws.dk/adresser?q=;Vellensbyvejen 1, 3700 Rønne;https://dawa.aws.dk/adresser?q=Vellensbyvejen 1, 3700 Rønne;https://dawa.aws.dk/adresser?q=Vellensbyvejen 1, 3700 Rønne
1;1;Skagen;Miljøstyrelsen;Denmark;237612;SKAGERAK PELAGIC A/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1561;9990;2012;Coasterkaj;57,72301691;10,60101443;1;https://dawa.aws.dk/adresser?q=;Coasterkaj 1, 9990 Skagen;https://dawa.aws.dk/adresser?q=Coasterkaj 1, 9990 Skagen;https://dawa.aws.dk/adresser?q=Coasterkaj 1, 9990 Skagen
1;1;Skagen;Miljøstyrelsen;Denmark;237612;SKAGERAK PELAGIC A/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1561;9990;2013;Coasterkaj;57,72301691;10,60101443;1;https://dawa.aws.dk/adresser?q=;Coasterkaj 1, 9990 Skagen;https://dawa.aws.dk/adresser?q=Coasterkaj 1, 9990 Skagen;https://dawa.aws.dk/adresser?q=Coasterkaj 1, 9990 Skagen
1;1;Skagen;Miljøstyrelsen;Denmark;237612;SKAGERAK PELAGIC A/S;TRUE;8.(b);Treatment and processing intended for the production of food and beverage products from:;Animal and vegetable products from the food and beverage sector;;1561;9990;2014;Coasterkaj;57,72301691;10,60101443;1;https://dawa.aws.dk/adresser?q=;Coasterkaj 1, 9990 Skagen;https://dawa.aws.dk/adresser?q=Coasterkaj 1, 9990 Skagen;https://dawa.aws.dk/adresser?q=Coasterkaj 1, 9990 Skagen
1;1;Slagelse;Miljøstyrelsen / Danish Environmental Protection Agency;Denmark;9293;Arla Foods A.m.b.a. Slagelse Mejericenter;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;400;4200;2007;Karolinevej;55,39735453;11,32943632;1;https://dawa.aws.dk/adresser?q=;Karolinevej 1, 4200 Slagelse;https://dawa.aws.dk/adresser?q=Karolinevej 1, 4200 Slagelse;https://dawa.aws.dk/adresser?q=Karolinevej 1, 4200 Slagelse
1;1;Slagelse;Miljøstyrelsen;Denmark;9293;Arla Foods A.m.b.a. Slagelse Mejericenter;TRUE;8.(c);Treatment and processing of milk;Animal and vegetable products from the food and beverage sector;;400;4200;2008;Karolinevej;55,39735453;11,32943632;1;https://dawa.aws.dk/adresser?q=;Karolinevej 1, 4200 Slagelse;https://dawa.aws.dk/adresser?q=Karolinevej 1, 4200 Slagelse;https://dawa.aws.dk/adresser?q=Karolinevej 1, 4200 Slagelse
